,disciplina,numero_questao,assunto,enunciado,alternativas,gabarito
462,dir_adm,Questão 160:," Recursos Administrativos, Representação e Reconsideração (art. 109, lei 8666)","Em conformidade com o Capítulo V, que trata dos recursos administrativos da Lei no 8.666/93, cabe recurso, no prazo de 5 (cinco) dias úteis a contar da intimação do ato ou da lavratura da ata, dentre outros casos, o de"," a)  julgamento dos contratos.
 b)  inobservância das certidões apresentadas.
 c)  prorrogação da licitação.
 d)  aplicação de advertência permanente.
 e)  habilitação ou inabilitação do licitante.",E
463,dir_adm,Questão 161:, Conceito de Contratos Administrativos,"O conceito de contrato, pela Lei no 8.666/1993, diz que “contrato é todo e qualquer             entre órgãos ou entidades da Administração Pública e             , em que haja um acordo de vontades para a formação de             e estipulação de             , seja qual for a denominação utilizada.”
  Assinale a alternativa que preenche correta e respectivamente as lacunas."," a)  acordo … particulares … relacionamento … vontades
 b)  ajuste … agentes … vínculo … obrigações recíprocas
 c)  ajuste … particulares … relacionamento … interesses recíprocos
 d)  acordo … particulares … vínculo … interesses recíprocos
 e)  ajuste … particulares … vínculo … obrigações recíprocas",E
464,dir_adm,Questão 162:," Duração dos contratos administrativos (art. 57, Lei 8666)","De acordo com a Lei nº 8.666/93, a duração dos contratos ficará adstrita à vigência dos créditos orçamentários, excetuando-se o aluguel de equipamentos e a utilização de programas de informática, podendo a duração estender- se pelo prazo de até"," a)  24 (vinte e quatro) meses após a publicação do contrato.
 b)  48 (quarenta e oito) meses após o início de vigência do contrato.
 c)  36 (trinta e seis) meses após o início de vigência do contrato.
 d)  120 (cento e vinte) meses após a publicação do contrato.
 e)  60 (sessenta) meses após o início de vigência do contrato.",B
465,dir_adm,Questão 163:," Controle da Administração: conceitos, princípios, abrangência e classificações","Em matéria de controle da Administração Pública, é correto afirmar que"," a)  a regra geral é que o recurso administrativo tenha efeito apenas devolutivo, por força do princípio de presunção de legitimidade dos atos administrativos, mas nada impede que o administrador suste, de ofício, os efeitos do ato hostilizado, o que decorre do poder de autotutela administrativa. Se o efeito é apenas devolutivo, não impede o curso do prazo prescricional.
 b)  os cinco princípios fundamentais a que deve estar atrelada a administração pública são autogestão, eficiência, concentração da competência, planejamento e controle.
 c)  o controle interno depende de previsão expressa na lei.
 d)  se o interessado oferece reclamação fora do prazo de um ano, não havendo outro estabelecido, objetivando a desconstituição de um ato, ocorre a prescrição, não se admitindo discutir a questão.",A
466,dir_adm,Questão 164:, Deveres da Administração,"Deveres administrativos são a contrapartida aos poderes administrativos. Todos os deveres são irrenunciáveis e obrigatórios. Um deles diz que é proibida a inércia do agente público, que pode ser responsabilizado pela omissão e pelo silêncio. Esse é o dever de
 a)  agir.
 b)  probidade.
 c)  eficiência.
 d)  penalizar.
 e)  prestar contas."," a)  agir.
 b)  probidade.
 c)  eficiência.
 d)  penalizar.
 e)  prestar contas.",A
467,dir_adm,Questão 165:," Do Âmbito de Aplicação, Definições e Agentes Públicos (arts. 1º a 4º, 6º a 10 da Lei nº 14.133/21)","No âmbito da Administração Pública, o procedimento administrativo, sequência ordenada de atos, mediante o qual a Administração, quando interessada em firmar contrato com terceiros, seleciona a proposta mais vantajosa é a"," a)  liberação de recursos orçamentários.
 b)  liberação de cotas de recursos.
 c)  programação orçamentária.
 d)  programação financeira.
 e)  licitação.",E
468,dir_adm,Questão 166:," Objetivos, Fases e Formalidades (arts. 11 a 17 da Lei nº 14.133/2021)","Licitação é o processo por meio do qual a Administração Pública contrata obras, serviços, compras e alienações. Um dos principais objetivos da Licitação é"," a)  selecionar a proposta mais vantajosa para a administração pública.
 b)  priorizar a economia em detrimento da qualidade por não ser tão essencial.
 c)  conhecer novos fornecedores que possam trazer lucro à administração pública.
 d)  minimizar todo trabalho de pesquisa, busca e avaliação dos produtos.
 e)  apoiar e favorecer os fornecedores já conhecidos da organização.",A
469,dir_adm,Questão 167:, Modalidades de Licitação (arts. 28 a 32 da Lei nº 14.133/2021),"A respeito da modalidade de licitação diálogo competitivo, com base na Lei no 14.133/21, assinale a alternativa correta."," a)  Ao concordar em participar da licitação, o licitante autoriza que a Administração revele a outros licitantes as soluções propostas ou as informações sigilosas comunicadas por um licitante, sempre que tal medida se mostre adequada ao atendimento do interesse público.
 b)  A fase de diálogo poderá ser mantida por até 60 (sessenta) dias úteis, devendo a Administração, em seguida, de forma fundamentada, divulgar a solução ou as soluções que atendam às suas necessidades.
 c)  O edital não poderá estipular a realização de fases sucessivas de diálogos, para restringir soluções ou propostas a serem discutidas pelos licitantes, por se tratar de hipótese de fracionamento indevido de licitação.
 d)  O diálogo competitivo será conduzido por comissão de contratação composta de pelo menos 5 (cinco) servidores efetivos, admitida a contratação de profissionais para assessoramento técnico da comissão.
 e)  Os critérios empregados para pré-seleção dos licitantes deverão ser previstos em edital, e serão admitidos todos os interessados que preencherem os requisitos objetivos estabelecidos.",E
470,dir_adm,Questão 168:, Instrumentos Auxiliares (arts. 78 a 88 da Lei nº 14.133/2021),"A pré-qualificação no processo licitatório, instituído pela Lei Federal no 14.133, de 1o de abril de 2021, é:"," a)  um procedimento obrigatório, regido pelo princípio da publicidade e corolário dos princípios da eficiência e da economicidade.
 b)  um procedimento auxiliar que, nos casos de indeferimento de interessado, poderá ensejar a apresentação de recurso no prazo de 5 (cinco) dias úteis, contados da data de intimação.
 c)  um procedimento auxiliar, de natureza técnico- -administrativa, convocado por meio de edital, de caráter facultativo.
 d)  um procedimento auxiliar, de natureza técnico-administrativa, com validade de 1 (um) ano, prorrogável por igual período, que, uma vez adotada, deverá ser restrita a licitantes ou bens pré-qualificados.",C
471,dir_adm,Questão 169:, Alterações Legislativas (arts. 177 a 180 da Lei nº 14.133/2021),"Recentemente, no ano de 2021, a legislação de licitações públicas do País foi objeto de alterações profundas, segundo as quais"," a)  deixou de vigir, a partir de 1o de abril de 2021, a exigência de projetos executivos para a contratação de obras de infraestrutura urbana, de modo a viabilizar as Parcerias Público Privadas (PPPs).
 b)  a Lei no 8.666/93 foi revogada parcialmente na data de publicação da Lei no 14.133, de 1o de abril de 2021, e o será totalmente após decorridos dois anos da publicação oficial desta última.
 c)  foram tornadas mais rigorosas as exigências para instrução técnica da contratação e da execução de serviços e obras de engenharia, especialmente quanto à elaboração de projetos – passando a ser exigidas sucessivamente a elaboração dos projetos básicos e a dos projetos executivos.
 d)  deixou de vigir, a partir de 1o de abril de 2021, a exigência de projetos executivos para a contratação de obras de infraestrutura urbana, dificultando a celebração de Parcerias Público Privadas (PPP).
 e)  o controle de licitações públicas, nos três níveis de governo, passa a ser de responsabilidade da Polícia Federal, que supervisionará a contratação e da execução de obras e a aquisição de bens e serviços pelo setor público.",B
472,dir_adm,Questão 170:, Formalização dos Contratos (arts. 89 a 95 da Lei nº 14.133/2021),"Com base na legislação brasileira, foi realizada uma licitação e a Administração convocou regularmente o licitante vencedor para assinar o termo de contrato, dentro do prazo e nas condições estabelecidas no edital de licitação. No entanto, o referido licitante solicitou à Administração a prorrogação desse prazo. Nessa situação hipotética, tendo em vista o disposto em lei, é correto afirmar que"," a)  o pedido do licitante deverá ser aceito pela Administração, uma vez que tem direito legal à prorrogação do prazo, por uma única vez, independentemente de justificativa.
 b)  embora não tenha direito à prorrogação do referido prazo, o administrador poderá atender ao pedido do licitante, ao seu critério, mediante o pagamento de taxa.
 c)  o prazo poderá ser prorrogado uma vez, por igual período, durante seu transcurso, devidamente justificado, e desde que o motivo seja aceito pela Administração.
 d)  o pedido do licitante não poderá ser aceito, pois o prazo de convocação é improrrogável por expressa disposição legal, mas o licitante não sofrerá qualquer penalidade.
 e)  o pedido do licitante não poderá ser aceito, pois o prazo de convocação é improrrogável por expressa disposição legal, e o licitante ficará sujeito ao pagamento de multa.",C
473,informatica,Questão 1:, Windows 10,"No MS-Windows 10, em sua configuração padrão, ao apertar a tecla PrtScr (Print Screen) de um teclado, a imagem da tela do computador é copiada para a Área de Transferência. No entanto, se o usuário quiser selecionar uma parte específica da imagem da tela do computador, e copiar para a Área de Transferência apenas a parte desejada, poderá utilizar o aplicativo acessório"," a)  Compartilhamento de Tela.
 b)  Assistência Rápida.
 c)  Painel de Controle.
 d)  Ferramenta de Captura.
 e)  Mapa de Caracteres.",D
474,informatica,Questão 2:, Windows 10,"Analise os arquivos armazenados em uma pasta do MS-Windows 10, em sua configuração original, exibidos por meio do explorador de arquivos a seguir.
    O arquivo que é uma planilha eletrônica é o"," a)  Felino.
 b)  Hino Nacional.
 c)  Lista de Candidatos.
 d)  Prova Concurso.
 e)  Resumo do Edital.",C
475,informatica,Questão 3:, Windows 10,"Têm-se os seguintes elementos dentro de uma pasta do Microsoft Windows 10, em sua configuração original:
    Assinale a alternativa correta, quando o usuário clica no item destacado a seguir, do grupo Mostrar/ocultar, guia Exibir, para ativá-lo.
 "," a)  Apenas os arquivos Documento, Imagem e Arquivo terão suas extensões apresentadas, respectivamente .rtf, .png e .txt.
 b)  Apenas os elementos Pasta 2, Documento, Imagem e Arquivo terão suas extensões apresentadas, respectivamente .zip, .rtf, .png e .txt.
 c)  Apenas os elementos Pasta 2, bate-papo, Documento, Imagem e Arquivo terão suas extensões apresentadas, respectivamente .zip, .btp, .rtf, .png e .txt.
 d)  Apenas os elementos Pasta 2 e Pasta 1 terão suas extensões apresentadas, ambas .zip.
 e)  Apenas os elementos Pasta 2, bate-papo, Documento, Imagem, Arquivo e Pasta 1 terão suas extensões apresentadas, respectivamente .zip, .btp, .rtf, .png, .txt e .zip.",B
476,informatica,Questão 4:, Windows 10,"A Área de Transferência do MS-Windows 10, em sua configuração padrão, permite que o conjunto de aplicativos do MS-Office 2016 possa copiar itens de documentos do Office, e os cole em outro documento do Office. Em relação à quantidade máxima de itens que podem ser copiados na Área de Transferência, tem-se que ela"," a)  é maior ou igual 100 e inferior a 1 000 itens.
 b)  depende do tamanho da memória do computador.
 c)  é maior ou igual a 20 e inferior a 100 itens.
 d)  depende do tamanho do disco do computador.
 e)  é maior ou igual a 1 000 itens.",C
477,informatica,Questão 5:, Windows 10,"Um especialista em Saúde deseja rapidamente abrir o Explorador de Arquivos do MS-Windows, em sua configuração padrão. Para isso, pode utilizar o seguinte atalho por teclado:"," a)  tecla Windows + A
 b)  tecla Windows + C
 c)  tecla Windows + E
 d)  Ctrl + B
 e)  Ctrl + A",C
478,informatica,Questão 6:, Windows 10,"Um usuário, por meio do Explorador de Arquivos do MS-Windows 10, ambos em configuração original, e com as permissões necessárias, abre a pasta raiz de um pendrive conectado a seu computador. Em seguida, clica com o botão principal do mouse sobre um dos arquivos da pasta e, mantendo o botão pressionado, arrasta o arquivo selecionado para cima da posição Área de Trabalho, na seção de Acesso rápido (conforme a imagem a seguir), soltando o botão do mouse.
  A operação descrita no enunciado resultará em"," a)  copiar o arquivo selecionado para a Área de Trabalho.
 b)  exibir o conteúdo do arquivo na Área de Trabalho.
 c)  mover o arquivo selecionado para a Área de Trabalho.
 d)  excluir o arquivo selecionado.
 e)  enviar o arquivo selecionado para a Lixeira.",A
479,informatica,Questão 7:, Windows 10,"Em uma pasta do Microsoft Windows 10, em sua configuração geral original, mas com uma configuração específica para que os arquivos ocultos sejam exibidos, existem 4 arquivos e 1 pasta, tal qual apresentado na imagem a seguir.
    O arquivo Arq1.txt está configurado como oculto. O arquivo Arquivo A.txt está configurado como apenas leitura. Os demais arquivos e a pasta Pasta 1 não possuem nenhuma configuração específica. Assinale a alternativa que indica qual(is) item(ns) será(ão) apagado(s) quando o usuário selecionar todos, pressionando as teclas CTRL+A e pressionando, em seguida, a tecla Delete."," a)  Pasta 1, apenas.
 b)  Arq1.txt, Arq2.txt, Arquivo A.txt e Arquivo B.txt, apenas.
 c)  Pasta 1, Arq2.txt, e Arquivo B.txt, apenas.
 d)  Arq2.txt, e Arquivo B.txt, apenas.
 e)  Pasta 1, Arq1.txt, Arq2.txt, Arquivo A.txt e Arquivo B.txt.",E
480,informatica,Questão 8:, Windows 10,"Quando estivermos utilizando o MS-Windows 2010, podemos verificar os aplicativos que estão abertos"," a)  na barra de Ferramentas.
 b)  no Painel de Controle.
 c)  na barra de Tarefas.
 d)  na Barra de Apresentação.
 e)  no explorador de Arquivos.",C
481,informatica,Questão 9:, Windows 10,"Um advogado, utilizando o Explorador de Arquivos do MS-Windows 10, ambos em configuração original, para organizar seus arquivos de processos por ano, abre uma pasta local de seu computador, chamada processos, e cria três novas pastas vazias, como se vê a seguir.
    Ao clicar com o botão principal do mouse (mantendo o botão pressionado) sobre o arquivo de texto (fechado no momento), 2020_SP_23167.docx, visto na imagem, e arrastar até a pasta de nome 2020, soltando, nesse momento, o botão pressionado, a ação será:"," a)  ficarão selecionados o arquivo e a pasta 2020.
 b)  excluir o arquivo definitivamente.
 c)  mandar o arquivo inicialmente para a Lixeira.
 d)  mover o arquivo para a pasta 2020.
 e)  copiar o arquivo para a pasta 2020.",D
482,informatica,Questão 10:, Windows 10,"No Microsoft Windows 10, em sua configuração padrão, ao selecionarmos um texto e pressionarmos a combinação de teclas CTRL+C, o texto selecionado é copiado para"," a)  o spool de impressão.
 b)  um servidor na internet.
 c)  um novo arquivo armazenado na unidade C.
 d)  outro computador na rede.
 e)  a Área de Transferência.",E
483,informatica,Questão 11:, Windows 10,"Têm-se os seguintes arquivos em uma pasta do Microsoft Windows 10, em sua configuração padrão:
Arquivo.txt
Arquivo01.txt
Arquivo02.txt
Arquivo1.txt
Arquivo21.txt
Usando a caixa de pesquisas do Explorador de Arquivos, um usuário digitou um termo e obteve como resultado apenas os arquivos Arquivo01.txt e Arquivo21.txt.
Assinale a alternativa que indica o termo de pesquisa utilizado."," a)  Arquivo?1.txt
 b)  Arquivo*1.txt
 c)  Arquivo*.txt
 d)  *?1.txt
 e)  Arquivo01&21.txt",A
484,informatica,Questão 12:, Windows 10,"Um usuário do MS-Windows 10 recebeu um arquivo de texto no formato OpenDocument (ODT). Desejando visualizar e editar esse arquivo, o aplicativo editor de textos a ser utilizado pelo usuário, que pertence ao MS-Windows 10, em sua configuração padrão, e que é capaz de fazer edições e formatações simples em arquivos de formato ODT é o"," a)  Bloco de Notas.
 b)  WordPad.
 c)  Word 2016.
 d)  Access 2016.
 e)  PowerPoint 2016.",B
485,informatica,Questão 13:, Windows 10,"No sistema operacional MS-Windows 10, selecionou-se uma pasta com o botão direito do mouse, este em sua configuração padrão, e selecionou-se Propriedades na relação de opções que foi exibida. Na janela que se abriu, há a possibilidade de se escolher os atributos da pasta, que são:"," a)  Somente escrita e Somente leitura.
 b)  Compactada, Criptografada e Protegida.
 c)  Oculto e Visível.
 d)  Somente leitura (arquivos da pasta) e Oculto.
 e)  Compactada e Somente leitura (arquivos da pasta).",D
486,informatica,Questão 14:, Windows 10,"Um usuário de um computador com o sistema operacional MS-Windows 10, em sua configuração padrão, deseja criar uma nova pasta na Área de Trabalho. Uma das formas de criar essa pasta é com o mouse, em sua configuração padrão, selecionar"," a)  um espaço vazio na Área de Trabalho, pressionar o seu botão direito e, na janela que surge na tela, selecionar o Explorador de Arquivos e selecionar a opção Criar nova pasta.
 b)  o Explorador de Arquivos e selecionar a opção Criar nova pasta e, em seguida, selecionar Área de Trabalho.
 c)  o Explorador de Arquivos e selecionar a opção Área de Trabalho e, em seguida, selecionar Criar pasta.
 d)  um espaço vazio na Barra de Ferramentas, pressionar o seu botão esquerdo e, na janela que surge na tela, selecionar Nova Pasta.
 e)  um espaço vazio na Área de Trabalho, pressionar o seu botão direito e, na janela que surge na tela, selecionar Novo e selecionar a opção Pasta.",E
487,informatica,Questão 15:, Windows 10,"No Windows 10, encontra-se um arquivo de imagem no desktop. Para excluir esse arquivo definitivamente, de maneira que não seja movido para a Lixeira, o usuário pode"," a)  selecionar o arquivo e pressionar as teclas Ctrl + Delete.
 b)  selecionar o arquivo e pressionar as teclas Shift + Delete.
 c)  arrastar o arquivo para o ícone da Lixeira com a tecla Ctrl pressionada.
 d)  arrastar o arquivo para o ícone da Lixeira.
 e)  arrastar o ícone da Lixeira para o arquivo.",B
488,informatica,Questão 16:, Windows 10,"Em uma pasta do Microsoft Windows 10, em sua configuração padrão, um usuário pressionou as teclas CTRL+V e surgiu um arquivo chamado Atividades.txt. Isso significa que anteriormente esse arquivo foi selecionado___________ , e o usuário pressionou as teclas___________ . Assinale a alternativa que preenche, correta e respectivamente, as lacunas do texto."," a)  na mesma pasta … CTRL+A
 b)  na mesma pasta … CTRL+B
 c)  em outra pasta … CTRL+A
 d)  na mesma pasta … CTRL+C
 e)  em outra pasta … CTRL+C",E
489,informatica,Questão 17:, Windows 10,"No Microsoft Windows 10, em sua configuração original, um usuário pode utilizar a caixa de pesquisa do Explorador de Arquivos, destacada na imagem a seguir, para pesquisar por arquivos e pastas.
Assinale a alternativa que indica corretamente como fazer uma pesquisa por todos os arquivos e pastas que começam com a palavra controle."," a)  controle>
 b)  controle*
 c)  [controle]?
 d)  *controle
 e)  start:controle",B
490,informatica,Questão 18:, Windows 10,"Um usuário atende um cidadão que entra na Câmara Municipal e deixa um recado para o chefe desse usuário, que está em uma ligação. No intuito de anotar o recado em uma forma de lembrete (como se fosse um Post-it colado) na Área de Trabalho, o usuário pode utilizar o aplicativo do próprio MS-Windows 10, em sua configuração padrão, de nome"," a)  Bloco de Notas.
 b)  Notas Autoadesivas.
 c)  Notepad.
 d)  Paint.
 e)  Word 2016.",B
491,informatica,Questão 19:, Windows 10," Em uma pasta em um computador com o Microsoft  Windows 10, existe apenas um arquivo, chamado  Controle.xlsx. Um usuário está editando um documento  no Microsoft Word 2016 e deseja salvá-lo com nome de  Controle nessa mesma pasta. Considerando que todos  os aplicativos estão em suas configurações originais  e que não há restrições de espaço ou de gravação no  computador, assinale a alternativa que preenche, correta  e respectivamente, as lacunas do texto.
  O usuário                  gravar o arquivo Controle  editado no Microsoft Word porque                    do novo arquivo é                do arquivo já existente."," a)  não conseguirá ... a extensão ... a mesma
 b)  não conseguirá ... o nome ... o mesmo
 c)  conseguirá ... a extensão ... diferente
 d)  conseguirá ... a extensão ... a mesma
 e)  não conseguirá ... a extensão ... diferente",C
492,informatica,Questão 20:, Excel 2016,"Tem-se a seguinte planilha criada com o Microsoft Excel 2016, em sua configuração padrão:
    Assinale a alternativa com o resultado correto ao inserir o conteúdo =PROCURAR(""SRO"";B2) na célula C2."," a)  SRO138293
 b)  VERDADEIRO
 c)  SRO
 d)  SR0138293 foi resolvido com sucesso
 e)  8",E
493,informatica,Questão 21:, Excel 2016,"Um usuário criou a seguinte planilha no Microsoft Excel 2016, em sua configuração original, e a partir dela criou um gráfico, conforme imagem a seguir:
      Esse gráfico contém"," a)  legenda, apenas.
 b)  título e legenda, apenas.
 c)  título, legenda e rótulos de dados, apenas.
 d)  título, legenda, rótulos de dados e linhas de grade, apenas.
 e)  título, legenda, rótulos de dados, linhas de grade e tabela de dados.",C
494,informatica,Questão 22:, Excel 2016,"Usando o Microsoft Excel 2016, em sua configuração padrão, um usuário criou a seguinte planilha:
    A célula C1 contém a fórmula =$A$1*$B$1. Em seguida, o usuário selecionou essa célula, pressionou CTRL+C, depois selecionou o intervalo entre C2 e C4 e pressionou CTRL+V. Finalmente, inseriu na célula C5 a fórmula =SOMA(C1:C4). Assinale a alternativa com o resultado apresentado na célula C5."," a)  14
 b)  34
 c)  56
 d)  75
 e)  147",C
495,informatica,Questão 23:, Excel 2016,"Tem-se a seguinte planilha, criada no Microsoft Excel 2016, em sua configuração original:
    Considerando que a célula A4 possui a mesma formatação das células A1 até C2, assinale a alternativa com a resposta quando o usuário insere na célula A4 o conteúdo =MAIOR(A1:C2;1)"," a)  14
 b)  14/12/2021
 c)  12
 d)  01/12/2021
 e)  2021",D
496,informatica,Questão 24:, Excel 2016,"A planilha a seguir foi elaborada por meio do MS-Excel 2016, em sua configuração padrão.
    O valor exibido na célula C1, após esta ser preenchida com a fórmula =CONT.SE(A1:B6;"">C""), será"," a)  1
 b)  2
 c)  3
 d)  4
 e)  5",E
497,informatica,Questão 25:, Excel 2016,"Em uma planilha do MS-Excel 2016, em português e na sua configuração padrão, as colunas C e D foram selecionadas. Em seguida, na guia Página Inicial, grupo Células, clicou-se sobre o botão Inserir, selecionando-se no menu que aparece a opção Inserir Colunas na Planilha.
  Assinale a alternativa que apresenta a ação decorrente da operação realizada."," a)  Uma coluna nova foi criada entre as colunas B e C originais. As colunas C e D originais passaram a ser as colunas D e E, respectivamente.
 b)  As colunas C e D foram eliminadas, sendo criadas nos seus lugares duas novas colunas vazias.
 c)  A coluna B foi eliminada, sendo criada no seu lugar uma nova coluna vazia.
 d)  Duas colunas novas foram criadas entre as colunas e C originais. As colunas C e D originais passaram a ser as colunas E e F, respectivamente.
 e)  A coluna C foi eliminada, sendo criada no seu lugar uma nova coluna vazia.",D
498,informatica,Questão 26:, Excel 2016,"A planilha a seguir foi elaborada por meio do MS-Excel 2016, em sua configuração padrão. As colunas A, B e C contêm os números de notas fiscais e seus respectivos meses de vencimento e valores.
  A B C D E
F
1 Nota Fiscal Mês Valor      
2 10234 Maio 150,00 Total Junho  
2472,00
3 14357 Junho 2345,00      
4 13235 Abril 1238,00      
5 23564 Maio 345,00      
6 23423 Junho 127,00      
7 74233 Julho 222,00      
A fórmula utilizada na célula F2 para calcular a soma dos valores a pagar no mês de Junho, conforme visto na planilha, é"," a)  =SOMASE(B2:B7;""Junho"";C2:C7)
 b)  =SOMASE(B2;B7;""Junho"";C2;C7)
 c)  =SOMASE(B2:B7:""Junho"":C2:C7)
 d)  =SOMASE(C2:C7;""Junho"";B2:B7)
 e)  =SOMASE(C2:C7:""Junho"":B2:B7)",A
499,informatica,Questão 27:, Excel 2016,"Um auxiliar farmacêutico criou uma planilha no Microsoft Excel 2016, em sua configuração original, para controlar as substâncias de medicamentos, conforme imagem a seguir.
Para isso, esse profissional formatou a coluna B como percentual e inseriu a fórmula =SOMA(B1:B4) na célula B5 para somar o conteúdo das células B1 até B4. No entanto, espera-se que a soma sempre seja 100%. Assim, assinale a alternativa com a fórmula que deve ser inserida na célula B4 que fará com que o percentual da substância D, somado aos percentuais das substâncias A, B e C, totalizem sempre 100%."," a)  =100-SOMA(B1:B3)
 b)  =1-SOMA(B1:B3)
 c)  =100-SOMA(B1:B3)/100
 d)  =1-SOMA(B1:B3)*100
 e)  =1-SOMA(B1:B3)/100
 ",B
500,informatica,Questão 28:, Excel 2016,"No Microsoft Excel 2016, em sua configuração padrão, a fórmula =SOMA(A1;C5) calcula a soma do conteúdo"," a)  das células no intervalo de A1 a C5, isto é, 15 células.
 b)  das células A1 e C5, isto é, 2 células.
 c)  de todas as células das colunas A e C.
 d)  de todas as células das linhas 1 e 5.
 e)  de todas as células que não estejam no intervalo de A1 a C5.
 ",B
501,informatica,Questão 29:, Excel 2016,"No MS-Excel 2016, em português e na sua configuração padrão, tem-se as guias com os nomes das planilhas existentes no arquivo aberto, localizadas na parte inferior da janela do aplicativo. Ao se clicar com o botão direito do mouse (em sua configuração padrão) sobre o nome de uma planilha, por exemplo, de nome P1, pode-se realizar algumas ações sobre ela, como:"," a)  mudar a cor da guia de P1.
 b)  inserir linhas de grade em P1.
 c)  enviar P1 para outro usuário por e-mail.
 d)  imprimir P1.
 e)  limpar todo o conteúdo de P1.",A
502,informatica,Questão 30:, Excel 2016,"No MS-Excel 2016, em português e na sua configuração padrão, elaborou-se a seguinte planilha, contendo as atividades a serem desenvolvidas em uma empresa, as descrições dessas atividades e o responsável por cada atividade.
    Deseja-se inserir, na célula D2, uma fórmula que junte os conteúdos das células B2 e C2, que devem ficar separados pelo caractere ´-´, gerando o seguinte resultado em D2: Planejamento-André A fórmula que se inserida na célula D2 produz esse resultado é:"," a)  =CONCATENAR(B2-C2)
 b)  =CONCATENAR(B2;""-"";C2)
 c)  =SOMASE(B2-C2)
 d)  = SOMASE(B2;""-"";C2)
 e)  =CONCATENAR(B2,-,C2)",B
503,informatica,Questão 31:, Excel 2016,"Tem-se a seguinte planilha, criada no Microsoft Excel 2016, em sua configuração original, sem nenhuma formatação aplicada.
As células A1 e A2 contém os valores 1,25 e 1,75, respectivamente. As células B1 e B2 contém as funções =ARRED(A1; 1) e =ARRED(A2; 1), respectivamente.Finalmente, as células C1 e C2 contém as funções =ARRED(A1; 0) e =ARRED(A2; 0).
Assinale a alternativa correta sobre o conteúdo que irá ser apresentado nas células A3, B3 e C3, respectivamente, se o usuário inserir nelas as seguintes funções =SOMA(A1:A2), =SOMA(B1:B2) e =SOMA(C1:C2)."," a)  3; 3 e 3.
 b)  3,1; 3,1 e 3.
 c)  3,1; 3,1 e 3,1.
 d)  3; 3,1 e 3.
 e)  3,1; 3,2 e 3,1.",D
504,informatica,Questão 32:, Excel 2016,"Tem-se a seguinte planilha, criada no Microsoft Excel 2016, em sua configuração original.
Assinale a alternativa com o resultado que irá ser apresentado, respectivamente, nas células B2 até B4, quando o usuário digitar as seguintes fórmulas nessas células."," a)  RUIM, RUIM, RUIM
 b)  ÓTIMO, RUIM, REGULAR
 c)  REGULAR, RUIM, ÓTIMO
 d)  RUIM, RUIM, ÓTIMO
 e)  REGULAR, REGULAR, ÓTIMO",A
505,informatica,Questão 33:, Excel 2016,"A imagem a seguir mostra uma planilha elaborada por meio do MS-Excel 2016, em sua configuração padrão, para registrar trâmites de processos de interesse de uma comissão de vereadores. Na planilha, foram registrados os números dos processos na coluna A, a fase atual do processo na coluna B e a data em que cada processo passou para a fase atual na coluna C.
Após a digitação, o usuário acrescentou a palavra Comissão, na célula A9, e uma fórmula, na célula B9, para calcular a quantidade de processos que estão atualmente na fase Comissão.
A fórmula aplicada na célula B9, que atende ao descrito no enunciado, é:"," a)  =CONT.SE(B2:B6;A9)
 b)  =CONT.SE(B2;A9;B6)
 c)  =CONT.SE(B2;B6;A9)
 d)  =CONT.SE(A9;B2:B6)
 e)  =CONT.SE(A9;B2;B6)",A
506,informatica,Questão 34:, Excel 2016,"Tem-se a seguinte planilha criada no Microsoft Excel  2016, em sua configuração padrão.
    A B C D
1 9 5 8 2
2 8 9 9 0
3 8 7 5 2
4 8 4 6 1
  Assinale a alternativa com os resultados das seguintes  fórmulas, a serem aplicadas nas células A5, A6 e A7,  respectivamente.
  =CONT.VALORES(A1:D4)
=CONT.NÚM(A1:D4)
=CONTAR.VAZIO(A1:D4)"," a)  15, 15, 0
 b)  15, 15, 1
 c)  15, 16, 1
 d)  16, 16, 0
 e)  16, 16, 1",D
507,informatica,Questão 35:, Excel 2016,"A imagem a seguir mostra uma planilha elaborada por um especialista por meio do MS-Excel 2016, em sua configuração padrão, para analisar o número de testes positivos de Covid-19 (coluna B – Casos) em um determinado local de realização de testes rápidos.
A fórmula aplicada na célula B8, para calcular a média de casos por dia, conforme a imagem, é:"," a)  =MÉDIA(B2*B6)
 b)  =MÉDIA(B2%B6)
 c)  =MÉDIA(B2$B6)
 d)  =MÉDIA(B2;B6)
 e)  =MÉDIA(B2:B6)",E
508,informatica,Questão 36:, Word 2016,"Usando o Microsoft Word 2016, em sua configuração original, um usuário criou um e imprimiu um documento de 10 páginas, contendo um rodapé com a numeração das páginas. No entanto, após a impressão, o usuário notou um erro e teve que alterar um conteúdo nas páginas 3, 5 e 6, e também no rodapé. Depois de serem feitas as correções, o usuário precisou imprimir novamente o documento. Considerando que o rodapé não tem nenhuma configuração especial na primeira página, tampouco é diferente nas páginas pares e ímpares, assinale a alternativa que indica o conteúdo a ser informado no campo Páginas, destacado a seguir na janela Imprimir, para imprimir as páginas que foram alteradas.
 "," a)  Deixar o campo vazio.
 b)  3-5-6
 c)  3,5,6
 d)  3,5-6
 e)  3-6",A
